Indicator Name	Indicator Code	Country Name	Country Code	2000	2010
GDP (current US$)	NY.GDP.MKTP.CD	Canada	CAN	7.24919E+11	1.57704E+12
GDP (current US$)	NY.GDP.MKTP.CD	Cape Verde	CPV	539227052.7	1659053271
GDP (current US$)	NY.GDP.MKTP.CD	Cayman Islands	CYM		
GDP (current US$)	NY.GDP.MKTP.CD	Central African Republic	CAF	914401256.6	1986015820
GDP (current US$)	NY.GDP.MKTP.CD	Chad	TCD	1385050964	8540674846
GDP (current US$)	NY.GDP.MKTP.CD	Channel Islands	CHI	6439703435	
GDP (current US$)	NY.GDP.MKTP.CD	Chile	CHL	79328640264	2.16309E+11
GDP (current US$)	NY.GDP.MKTP.CD	China	CHN	1.19847E+12	5.93053E+12
GDP (current US$)	NY.GDP.MKTP.CD	Colombia	COL	99886577576	2.86381E+11
GDP (current US$)	NY.GDP.MKTP.CD	Comoros	COM	201899883.6	543353412
GDP (current US$)	NY.GDP.MKTP.CD	"Congo, Dem. Rep."	ZAR	4305296502	13107979826
GDP (current US$)	NY.GDP.MKTP.CD	"Congo, Rep."	COG	3219910666	12007880067
GDP (current US$)	NY.GDP.MKTP.CD	Costa Rica	CRI	15946443261	36217527243
GDP (current US$)	NY.GDP.MKTP.CD	Cote d'Ivoire	CIV	10417060605	22920779597
GDP (current US$)	NY.GDP.MKTP.CD	Croatia	HRV	21517784659	59472449336
GDP (current US$)	NY.GDP.MKTP.CD	Cuba	CUB	30565200000	
GDP (current US$)	NY.GDP.MKTP.CD	Cyprus	CYP	9314937556	23132450331
GDP (current US$)	NY.GDP.MKTP.CD	Czech Republic	CZE	58807373917	1.98929E+11
GDP (current US$)	NY.GDP.MKTP.CD	Denmark	DNK	1.60083E+11	3.13366E+11
GDP (current US$)	NY.GDP.MKTP.CD	Djibouti	DJI	551230861.9	
GDP (current US$)	NY.GDP.MKTP.CD	Dominica	DMA	324463833.2	471851098.5
GDP (current US$)	NY.GDP.MKTP.CD	Dominican Republic	DOM	23996656676	51576212063
GDP (current US$)	NY.GDP.MKTP.CD	East Asia & Pacific (all income levels)	EAS	8.07438E+12	1.63103E+13
GDP (current US$)	NY.GDP.MKTP.CD	East Asia & Pacific (developing only)	EAP	1.72718E+12	7.64559E+12
GDP (current US$)	NY.GDP.MKTP.CD	Ecuador	ECU	15941641913	57978116000
GDP (current US$)	NY.GDP.MKTP.CD	"Egypt, Arab Rep."	EGY	99838540997	2.18894E+11
GDP (current US$)	NY.GDP.MKTP.CD	El Salvador	SLV	13134147768	21427900000
GDP (current US$)	NY.GDP.MKTP.CD	Equatorial Guinea	GNQ	1242848857	14500472162
GDP (current US$)	NY.GDP.MKTP.CD	Eritrea	ERI	633600000	2117008130
GDP (current US$)	NY.GDP.MKTP.CD	Estonia	EST	5675170444	18845657895
GDP (current US$)	NY.GDP.MKTP.CD	Ethiopia	ETH	8110734420	26575263836
GDP (current US$)	NY.GDP.MKTP.CD	Euro area	EMU	6.25586E+12	1.20739E+13
GDP (current US$)	NY.GDP.MKTP.CD	Europe & Central Asia (all income levels)	ECS	9.59306E+12	2.00381E+13
GDP (current US$)	NY.GDP.MKTP.CD	Europe & Central Asia (developing only)	ECA	7.09911E+11	3.06543E+12
GDP (current US$)	NY.GDP.MKTP.CD	European Union	EUU	8.48461E+12	1.61734E+13
GDP (current US$)	NY.GDP.MKTP.CD	Faeroe Islands	FRO	1062339944	
GDP (current US$)	NY.GDP.MKTP.CD	Fiji	FJI	1684109743	3173302693
GDP (current US$)	NY.GDP.MKTP.CD	Finland	FIN	1.21794E+11	2.35258E+11
GDP (current US$)	NY.GDP.MKTP.CD	France	FRA	1.32633E+12	2.54903E+12
GDP (current US$)	NY.GDP.MKTP.CD	French Polynesia	PYF	3447543138	
GDP (current US$)	NY.GDP.MKTP.CD	Gabon	GAB	5067865503	13199637410
GDP (current US$)	NY.GDP.MKTP.CD	"Gambia, The"	GMB	782913866.1	951805801.3
GDP (current US$)	NY.GDP.MKTP.CD	Georgia	GEO	3057453461	11638236643
GDP (current US$)	NY.GDP.MKTP.CD	Germany	DEU	1.8864E+12	3.28447E+12
GDP (current US$)	NY.GDP.MKTP.CD	Ghana	GHA	4982849054	32174839713
GDP (current US$)	NY.GDP.MKTP.CD	Greece	GRC	1.24418E+11	2.92305E+11
GDP (current US$)	NY.GDP.MKTP.CD	Greenland	GRL	1068024994	
GDP (current US$)	NY.GDP.MKTP.CD	Grenada	GRD	523256354.9	783602099.1
GDP (current US$)	NY.GDP.MKTP.CD	Guam	GUM		
GDP (current US$)	NY.GDP.MKTP.CD	Guatemala	GTM	19290566570	41340507361
GDP (current US$)	NY.GDP.MKTP.CD	Guinea	GIN	2995360969	4735956476
GDP (current US$)	NY.GDP.MKTP.CD	Guinea-Bissau	GNB	215455490.3	835390893
GDP (current US$)	NY.GDP.MKTP.CD	Guyana	GUY	712667925.1	2259288026
GDP (current US$)	NY.GDP.MKTP.CD	Haiti	HTI	3664503846	6634579143
GDP (current US$)	NY.GDP.MKTP.CD	Heavily indebted poor countries (HIPC)	HPC	1.39879E+11	4.26365E+11
GDP (current US$)	NY.GDP.MKTP.CD	High income	HIC	2.64483E+13	4.31484E+13
GDP (current US$)	NY.GDP.MKTP.CD	High income: nonOECD	NOC	1.1333E+12	2.30632E+12
GDP (current US$)	NY.GDP.MKTP.CD	High income: OECD	OEC	2.53157E+13	4.08529E+13
GDP (current US$)	NY.GDP.MKTP.CD	Honduras	HND	7105541205	15343558028
GDP (current US$)	NY.GDP.MKTP.CD	"Hong Kong SAR, China"	HKG	1.71668E+11	2.28816E+11
GDP (current US$)	NY.GDP.MKTP.CD	Hungary	HUN	46385589534	1.28632E+11
GDP (current US$)	NY.GDP.MKTP.CD	Iceland	ISL	8697298234	12569632120
GDP (current US$)	NY.GDP.MKTP.CD	India	IND	4.74692E+11	1.68432E+12
GDP (current US$)	NY.GDP.MKTP.CD	Indonesia	IDN	1.65021E+11	7.08027E+11
GDP (current US$)	NY.GDP.MKTP.CD	"Iran, Islamic Rep."	IRN	1.01287E+11	
GDP (current US$)	NY.GDP.MKTP.CD	Iraq	IRQ	25857106736	81112411282
GDP (current US$)	NY.GDP.MKTP.CD	Ireland	IRL	97525278177	2.05253E+11
GDP (current US$)	NY.GDP.MKTP.CD	Isle of Man	IMY	1563667800	
GDP (current US$)	NY.GDP.MKTP.CD	Israel	ISR	1.24895E+11	2.17443E+11
GDP (current US$)	NY.GDP.MKTP.CD	Italy	ITA	1.10401E+12	2.04353E+12
GDP (current US$)	NY.GDP.MKTP.CD	Jamaica	JAM	9008629729	13414720930
GDP (current US$)	NY.GDP.MKTP.CD	Japan	JPN	4.7312E+12	5.48842E+12
GDP (current US$)	NY.GDP.MKTP.CD	Jordan	JOR	8463892909	26425379367
GDP (current US$)	NY.GDP.MKTP.CD	Kazakhstan	KAZ	18291990620	1.48052E+11
GDP (current US$)	NY.GDP.MKTP.CD	Kenya	KEN	12705350153	32198151217
GDP (current US$)	NY.GDP.MKTP.CD	Kiribati	KIR	68239817.27	141615976.3
GDP (current US$)	NY.GDP.MKTP.CD	"Korea, Dem. Rep."	PRK		
GDP (current US$)	NY.GDP.MKTP.CD	"Korea, Rep."	KOR	5.33384E+11	1.01489E+12
GDP (current US$)	NY.GDP.MKTP.CD	Kosovo	KSV	1849196082	5593654275
GDP (current US$)	NY.GDP.MKTP.CD	Kuwait	KWT	37718011469	1.24348E+11
GDP (current US$)	NY.GDP.MKTP.CD	Kyrgyz Republic	KGZ	1369691955	4794361821
GDP (current US$)	NY.GDP.MKTP.CD	Lao PDR	LAO	1731198022	7181441152
GDP (current US$)	NY.GDP.MKTP.CD	Latin America & Caribbean (all income levels)	LCN	2.14287E+12	5.17853E+12
GDP (current US$)	NY.GDP.MKTP.CD	Latin America & Caribbean (developing only)	LAC	2.05889E+12	5.03671E+12
GDP (current US$)	NY.GDP.MKTP.CD	Latvia	LVA	7833068425	24009680460
GDP (current US$)	NY.GDP.MKTP.CD	Least developed countries: UN classification	LDC	1.80542E+11	6.07685E+11
GDP (current US$)	NY.GDP.MKTP.CD	Lebanon	LBN	17260364842	37124378109
GDP (current US$)	NY.GDP.MKTP.CD	Lesotho	LSO	745832990.1	2179350967
GDP (current US$)	NY.GDP.MKTP.CD	Liberia	LBR	529064646.7	1292696476
GDP (current US$)	NY.GDP.MKTP.CD	Libya	LBY	33896600871	
GDP (current US$)	NY.GDP.MKTP.CD	Liechtenstein	LIE	2483890594	
GDP (current US$)	NY.GDP.MKTP.CD	Lithuania	LTU	11434200000	36306384146
GDP (current US$)	NY.GDP.MKTP.CD	Low & middle income	LMY	5.8874E+12	2.01308E+13
GDP (current US$)	NY.GDP.MKTP.CD	Low income	LIC	1.66471E+11	4.2057E+11
GDP (current US$)	NY.GDP.MKTP.CD	Lower middle income	LMC	1.26435E+12	4.20853E+12
GDP (current US$)	NY.GDP.MKTP.CD	Luxembourg	LUX	20267551133	52507236842
GDP (current US$)	NY.GDP.MKTP.CD	"Macao SAR, China"	MAC	6101794939	28269518238
GDP (current US$)	NY.GDP.MKTP.CD	"Macedonia, FYR"	MKD	3586883989	9137543773
GDP (current US$)	NY.GDP.MKTP.CD	Madagascar	MDG	3877673635	8837041787
GDP (current US$)	NY.GDP.MKTP.CD	Malawi	MWI	1743506287	5398616985
GDP (current US$)	NY.GDP.MKTP.CD	Malaysia	MYS	93789736842	2.46821E+11
GDP (current US$)	NY.GDP.MKTP.CD	Maldives	MDV	624337143.6	2075500000
GDP (current US$)	NY.GDP.MKTP.CD	Mali	MLI	2422469641	9422377319
GDP (current US$)	NY.GDP.MKTP.CD	Malta	MLT	3957418083	8163841060
GDP (current US$)	NY.GDP.MKTP.CD	Marshall Islands	MHL	110937729.4	162935849.8
GDP (current US$)	NY.GDP.MKTP.CD	Mauritania	MRT	1293653473	3613898829
GDP (current US$)	NY.GDP.MKTP.CD	Mauritius	MUS	4582562398	9705697242
GDP (current US$)	NY.GDP.MKTP.CD	Mexico	MEX	5.81426E+11	1.03527E+12
GDP (current US$)	NY.GDP.MKTP.CD	"Micronesia, Fed. Sts."	FSM	233226322.8	294117230.5
GDP (current US$)	NY.GDP.MKTP.CD	Middle East & North Africa (all income levels)	MEA	9.38462E+11	2.51707E+12
GDP (current US$)	NY.GDP.MKTP.CD	Middle East & North Africa (developing only)	MNA	4.33514E+11	1.20172E+12
GDP (current US$)	NY.GDP.MKTP.CD	Middle income	MIC	5.71909E+12	1.96887E+13
GDP (current US$)	NY.GDP.MKTP.CD	Moldova	MDA	1288420223	5811622394
GDP (current US$)	NY.GDP.MKTP.CD	Monaco	MCO	2647883820	
GDP (current US$)	NY.GDP.MKTP.CD	Mongolia	MNG	1136896162	6200357070
GDP (current US$)	NY.GDP.MKTP.CD	Montenegro	MNE	984279596.4	4110821471
GDP (current US$)	NY.GDP.MKTP.CD	Morocco	MAR	37020609825	90802867575
GDP (current US$)	NY.GDP.MKTP.CD	Mozambique	MOZ	4248747769	9209366611
GDP (current US$)	NY.GDP.MKTP.CD	Myanmar	MMR		
GDP (current US$)	NY.GDP.MKTP.CD	Namibia	NAM	3908501441	11133250765
GDP (current US$)	NY.GDP.MKTP.CD	Nepal	NPL	5494252208	16013938825
GDP (current US$)	NY.GDP.MKTP.CD	Netherlands	NLD	3.85075E+11	7.74658E+11
GDP (current US$)	NY.GDP.MKTP.CD	New Caledonia	NCL	2682347064	
GDP (current US$)	NY.GDP.MKTP.CD	New Zealand	NZL	51599748518	1.41548E+11
GDP (current US$)	NY.GDP.MKTP.CD	Nicaragua	NIC	5107329010	8426613595
GDP (current US$)	NY.GDP.MKTP.CD	Niger	NER	1798365123	5410507420
GDP (current US$)	NY.GDP.MKTP.CD	Nigeria	NGA	45983449595	2.28638E+11
GDP (current US$)	NY.GDP.MKTP.CD	North America	NAC	1.06272E+13	1.60022E+13
GDP (current US$)	NY.GDP.MKTP.CD	Northern Mariana Islands	MNP		
GDP (current US$)	NY.GDP.MKTP.CD	Norway	NOR	1.68289E+11	4.17753E+11
GDP (current US$)	NY.GDP.MKTP.CD	OECD members	OED	2.6243E+13	4.28357E+13
GDP (current US$)	NY.GDP.MKTP.CD	Oman	OMN	19867880550	57849155213
GDP (current US$)	NY.GDP.MKTP.CD	Pakistan	PAK	73952374970	1.76478E+11
GDP (current US$)	NY.GDP.MKTP.CD	Palau	PLW	119863000	156131323.6
GDP (current US$)	NY.GDP.MKTP.CD	Panama	PAN	11620500000	26777100000
GDP (current US$)	NY.GDP.MKTP.CD	Papua New Guinea	PNG	3521348155	9480047959
GDP (current US$)	NY.GDP.MKTP.CD	Paraguay	PRY	7072077329	18333172802
GDP (current US$)	NY.GDP.MKTP.CD	Peru	PER	53290390318	1.53618E+11
GDP (current US$)	NY.GDP.MKTP.CD	Philippines	PHL	81026294681	1.99589E+11
GDP (current US$)	NY.GDP.MKTP.CD	Poland	POL	1.71276E+11	4.69782E+11
GDP (current US$)	NY.GDP.MKTP.CD	Portugal	PRT	1.173E+11	2.27197E+11
GDP (current US$)	NY.GDP.MKTP.CD	Puerto Rico	PRI	61701800000	96260500000
GDP (current US$)	NY.GDP.MKTP.CD	Qatar	QAT	17759889598	1.27332E+11
GDP (current US$)	NY.GDP.MKTP.CD	Romania	ROM	37052636395	1.61629E+11
GDP (current US$)	NY.GDP.MKTP.CD	Russian Federation	RUS	2.59708E+11	1.48752E+12
GDP (current US$)	NY.GDP.MKTP.CD	Rwanda	RWA	1734938190	5624506157
GDP (current US$)	NY.GDP.MKTP.CD	Samoa	WSM	245617503	620290341.5
GDP (current US$)	NY.GDP.MKTP.CD	San Marino	SMR	773907642.4	
GDP (current US$)	NY.GDP.MKTP.CD	Sao Tome and Principe	STP	76709304.53	201037916.6
GDP (current US$)	NY.GDP.MKTP.CD	Saudi Arabia	SAU	1.88442E+11	4.50792E+11
GDP (current US$)	NY.GDP.MKTP.CD	Senegal	SEN	4679604922	12855297513
GDP (current US$)	NY.GDP.MKTP.CD	Serbia	SRB	6082791506	38423272672
GDP (current US$)	NY.GDP.MKTP.CD	Seychelles	SYC	614879764.8	963006565.5
GDP (current US$)	NY.GDP.MKTP.CD	Sierra Leone	SLE	635876870.1	1909761902
GDP (current US$)	NY.GDP.MKTP.CD	Singapore	SGP	95922652586	2.13155E+11
GDP (current US$)	NY.GDP.MKTP.CD	Slovak Republic	SVK	28724041828	87077443709
GDP (current US$)	NY.GDP.MKTP.CD	Slovenia	SVN	19979467790	46908328071
GDP (current US$)	NY.GDP.MKTP.CD	Solomon Islands	SLB	435101217.2	678625481.7
GDP (current US$)	NY.GDP.MKTP.CD	Somalia	SOM		
GDP (current US$)	NY.GDP.MKTP.CD	South Africa	ZAF	1.32878E+11	3.63523E+11
GDP (current US$)	NY.GDP.MKTP.CD	South Asia	SAS	6.22822E+11	2.0461E+12
GDP (current US$)	NY.GDP.MKTP.CD	Spain	ESP	5.80345E+11	1.38011E+12
GDP (current US$)	NY.GDP.MKTP.CD	Sri Lanka	LKA	16330810304	49567521670
GDP (current US$)	NY.GDP.MKTP.CD	St. Kitts and Nevis	KNA	416566954.4	673201855.9
GDP (current US$)	NY.GDP.MKTP.CD	St. Lucia	LCA	764457723.4	1208853571
GDP (current US$)	NY.GDP.MKTP.CD	St. Vincent and the Grenadines	VCT	397447006.7	674762008.5
GDP (current US$)	NY.GDP.MKTP.CD	Sub-Saharan Africa (all income levels)	SSF	3.36958E+11	1.14097E+12
GDP (current US$)	NY.GDP.MKTP.CD	Sub-Saharan Africa (developing only)	SSA	3.35712E+11	1.12632E+12
GDP (current US$)	NY.GDP.MKTP.CD	Sudan	SDN	12257299163	64791706916
GDP (current US$)	NY.GDP.MKTP.CD	Suriname	SUR	892164328.2	4350523600
GDP (current US$)	NY.GDP.MKTP.CD	Swaziland	SWZ	1524452437	3697606785
GDP (current US$)	NY.GDP.MKTP.CD	Sweden	SWE	2.4726E+11	4.62903E+11
GDP (current US$)	NY.GDP.MKTP.CD	Switzerland	CHE	2.56043E+11	5.52225E+11
GDP (current US$)	NY.GDP.MKTP.CD	Syrian Arab Republic	SYR	19325894913	59147033452
GDP (current US$)	NY.GDP.MKTP.CD	Tajikistan	TJK	860550294.3	5641741963
GDP (current US$)	NY.GDP.MKTP.CD	Tanzania	TZA	10185786171	22915004297
GDP (current US$)	NY.GDP.MKTP.CD	Thailand	THA	1.22725E+11	3.18908E+11
GDP (current US$)	NY.GDP.MKTP.CD	Timor-Leste	TMP	316200000	875100000
GDP (current US$)	NY.GDP.MKTP.CD	Togo	TGO	1294250280	3192611127
GDP (current US$)	NY.GDP.MKTP.CD	Tonga	TON	188623258.5	368782760.4
GDP (current US$)	NY.GDP.MKTP.CD	Trinidad and Tobago	TTO	8154315708	20945274102
GDP (current US$)	NY.GDP.MKTP.CD	Tunisia	TUN	21473261837	44238228308
GDP (current US$)	NY.GDP.MKTP.CD	Turkey	TUR	2.66568E+11	7.31144E+11
GDP (current US$)	NY.GDP.MKTP.CD	Turkmenistan	TKM	2904662605	22148070175
GDP (current US$)	NY.GDP.MKTP.CD	Turks and Caicos Islands	TCA		
GDP (current US$)	NY.GDP.MKTP.CD	Tuvalu	TUV	13741846.52	31816524.87
GDP (current US$)	NY.GDP.MKTP.CD	Uganda	UGA	6193246632	17197398887
GDP (current US$)	NY.GDP.MKTP.CD	Ukraine	UKR	31261527363	1.36419E+11
GDP (current US$)	NY.GDP.MKTP.CD	United Arab Emirates	ARE	1.04337E+11	2.97648E+11
GDP (current US$)	NY.GDP.MKTP.CD	United Kingdom	GBR	1.47571E+12	2.25626E+12
GDP (current US$)	NY.GDP.MKTP.CD	United States	USA	9.8988E+12	1.44194E+13
GDP (current US$)	NY.GDP.MKTP.CD	Upper middle income	UMC	4.45474E+12	1.54754E+13
GDP (current US$)	NY.GDP.MKTP.CD	Uruguay	URY	22823255806	39411996710
GDP (current US$)	NY.GDP.MKTP.CD	Uzbekistan	UZB	13760374488	39332771014
GDP (current US$)	NY.GDP.MKTP.CD	Vanuatu	VUT	272014693.1	679009691.5
GDP (current US$)	NY.GDP.MKTP.CD	"Venezuela, RB"	VEN	1.17148E+11	3.93808E+11
GDP (current US$)	NY.GDP.MKTP.CD	Vietnam	VNM	31172517272	1.06427E+11
GDP (current US$)	NY.GDP.MKTP.CD	Virgin Islands (U.S.)	VIR		
GDP (current US$)	NY.GDP.MKTP.CD	West Bank and Gaza	WBG	4113261233	
GDP (current US$)	NY.GDP.MKTP.CD	World	WLD	3.23342E+13	6.31952E+13
GDP (current US$)	NY.GDP.MKTP.CD	"Yemen, Rep."	YEM	9636342275	31042729623
GDP (current US$)	NY.GDP.MKTP.CD	Zambia	ZMB	3253551750	16190196832
GDP (current US$)	NY.GDP.MKTP.CD	Zimbabwe	ZWE	6689957610	7433314460
GDP per capita (current US$)	NY.GDP.PCAP.CD	Afghanistan	AFG		456.9615678
GDP per capita (current US$)	NY.GDP.PCAP.CD	Albania	ALB	1200.137437	3700.738411
GDP per capita (current US$)	NY.GDP.PCAP.CD	Algeria	DZA	1794.405233	4566.891032
GDP per capita (current US$)	NY.GDP.PCAP.CD	American Samoa	ASM		
GDP per capita (current US$)	NY.GDP.PCAP.CD	Andorra	ADO	17539.442	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Angola	AGO	298.4058429	4237.347642
GDP per capita (current US$)	NY.GDP.PCAP.CD	Antigua and Barbuda	ATG	10143.36808	13006.30092
GDP per capita (current US$)	NY.GDP.PCAP.CD	Arab World	ARB	2595.243533	5704.087264
GDP per capita (current US$)	NY.GDP.PCAP.CD	Argentina	ARG	7695.594073	9124.335133
GDP per capita (current US$)	NY.GDP.PCAP.CD	Armenia	ARM	621.4248263	3030.710627
GDP per capita (current US$)	NY.GDP.PCAP.CD	Aruba	ABW	20589.77183	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Australia	AUS	21708.03726	51085.68409
GDP per capita (current US$)	NY.GDP.PCAP.CD	Austria	AUT	23974.18307	44916.36084
GDP per capita (current US$)	NY.GDP.PCAP.CD	Azerbaijan	AZE	655.0974326	5843.169753
GDP per capita (current US$)	NY.GDP.PCAP.CD	"Bahamas, The"	BHS	21258.29243	22664.85649
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bahrain	BHR	12489.46775	18184.19751
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bangladesh	BGD	363.6399273	674.9316307
GDP per capita (current US$)	NY.GDP.PCAP.CD	Barbados	BRB	9565.401228	15034.88444
GDP per capita (current US$)	NY.GDP.PCAP.CD	Belarus	BLR	1273.049124	5817.897746
GDP per capita (current US$)	NY.GDP.PCAP.CD	Belgium	BEL	22697.0123	43006.12818
GDP per capita (current US$)	NY.GDP.PCAP.CD	Belize	BLZ	3329.663731	4057.151146
GDP per capita (current US$)	NY.GDP.PCAP.CD	Benin	BEN	345.9503552	741.0655283
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bermuda	BMU	56042.17391	89739.30912
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bhutan	BTN	768.7509995	2183.442333
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bolivia	BOL	1010.907367	1978.854327
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bosnia and Herzegovina	BIH	1490.642834	4427.347194
GDP per capita (current US$)	NY.GDP.PCAP.CD	Botswana	BWA	3204.115483	7426.628358
GDP per capita (current US$)	NY.GDP.PCAP.CD	Brazil	BRA	3696.146772	10992.94249
GDP per capita (current US$)	NY.GDP.PCAP.CD	Brunei Darussalam	BRN	18350.13062	31007.99373
GDP per capita (current US$)	NY.GDP.PCAP.CD	Bulgaria	BGR	1579.34824	6334.682132
GDP per capita (current US$)	NY.GDP.PCAP.CD	Burkina Faso	BFA	212.3753864	535.886652
GDP per capita (current US$)	NY.GDP.PCAP.CD	Burundi	BDI	131.0463341	241.7868565
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cambodia	KHM	293.5684654	795.166471
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cameroon	CMR	592.3720003	1144.249782
GDP per capita (current US$)	NY.GDP.PCAP.CD	Canada	CAN	23559.50369	46212.02947
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cape Verde	CPV	1233.257523	3344.87221
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cayman Islands	CYM		
GDP per capita (current US$)	NY.GDP.PCAP.CD	Central African Republic	CAF	247.0281844	451.2594423
GDP per capita (current US$)	NY.GDP.PCAP.CD	Chad	TCD	168.4499977	760.7122667
GDP per capita (current US$)	NY.GDP.PCAP.CD	Channel Islands	CHI	44310.90232	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Chile	CHL	5144.589254	12639.52426
GDP per capita (current US$)	NY.GDP.PCAP.CD	China	CHN	949.1780621	4432.963557
GDP per capita (current US$)	NY.GDP.PCAP.CD	Colombia	COL	2511.974665	6186.024868
GDP per capita (current US$)	NY.GDP.PCAP.CD	Comoros	COM	358.9529087	739.5078761
GDP per capita (current US$)	NY.GDP.PCAP.CD	"Congo, Dem. Rep."	ZAR	86.75450673	198.7087372
GDP per capita (current US$)	NY.GDP.PCAP.CD	"Congo, Rep."	COG	1026.831555	2970.116262
GDP per capita (current US$)	NY.GDP.PCAP.CD	Costa Rica	CRI	4068.821351	7773.858272
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cote d'Ivoire	CIV	628.2281148	1161.26314
GDP per capita (current US$)	NY.GDP.PCAP.CD	Croatia	HRV	4861.67751	13461.39641
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cuba	CUB	2752.552094	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Cyprus	CYP	13421.65542	28779.18555
GDP per capita (current US$)	NY.GDP.PCAP.CD	Czech Republic	CZE	5724.837473	18910.00501
GDP per capita (current US$)	NY.GDP.PCAP.CD	Denmark	DNK	29980.15547	56485.89444
GDP per capita (current US$)	NY.GDP.PCAP.CD	Djibouti	DJI	753.1196451	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Dominica	DMA	4657.019077	6963.872346
GDP per capita (current US$)	NY.GDP.PCAP.CD	Dominican Republic	DOM	2792.917696	5195.381237
GDP per capita (current US$)	NY.GDP.PCAP.CD	East Asia & Pacific (all income levels)	EAS	3948.359541	7408.340688
GDP per capita (current US$)	NY.GDP.PCAP.CD	East Asia & Pacific (developing only)	EAP	952.2431665	3898.617464
GDP per capita (current US$)	NY.GDP.PCAP.CD	Ecuador	ECU	1291.341613	4008.237964
GDP per capita (current US$)	NY.GDP.PCAP.CD	"Egypt, Arab Rep."	EGY	1475.84441	2698.365074
GDP per capita (current US$)	NY.GDP.PCAP.CD	El Salvador	SLV	2211.022459	3460.023288
GDP per capita (current US$)	NY.GDP.PCAP.CD	Equatorial Guinea	GNQ	2388.348625	20703.10031
GDP per capita (current US$)	NY.GDP.PCAP.CD	Eritrea	ERI	172.7571562	402.9574968
GDP per capita (current US$)	NY.GDP.PCAP.CD	Estonia	EST	4143.927189	14062.23424
GDP per capita (current US$)	NY.GDP.PCAP.CD	Ethiopia	ETH	123.6809168	320.3786726
GDP per capita (current US$)	NY.GDP.PCAP.CD	Euro area	EMU	19850.50447	36373.23336
GDP per capita (current US$)	NY.GDP.PCAP.CD	Europe & Central Asia (all income levels)	ECS	11126.44522	22488.44039
GDP per capita (current US$)	NY.GDP.PCAP.CD	Europe & Central Asia (developing only)	ECA	1781.412265	7556.457758
GDP per capita (current US$)	NY.GDP.PCAP.CD	European Union	EUU	17541.92536	32198.54794
GDP per capita (current US$)	NY.GDP.PCAP.CD	Faeroe Islands	FRO	23224.09863	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Fiji	FJI	2074.747318	3687.215765
GDP per capita (current US$)	NY.GDP.PCAP.CD	Finland	FIN	23529.53846	43863.96693
GDP per capita (current US$)	NY.GDP.PCAP.CD	France	FRA	21774.99299	39170.2647
GDP per capita (current US$)	NY.GDP.PCAP.CD	French Polynesia	PYF	14507.54146	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Gabon	GAB	4102.624602	8767.825851
GDP per capita (current US$)	NY.GDP.PCAP.CD	"Gambia, The"	GMB	603.5953462	550.6879805
GDP per capita (current US$)	NY.GDP.PCAP.CD	Georgia	GEO	691.9977052	2613.689508
GDP per capita (current US$)	NY.GDP.PCAP.CD	Germany	DEU	22945.70885	40163.8174
GDP per capita (current US$)	NY.GDP.PCAP.CD	Ghana	GHA	259.9906944	1319.083027
GDP per capita (current US$)	NY.GDP.PCAP.CD	Greece	GRC	11396.23262	25832.21209
GDP per capita (current US$)	NY.GDP.PCAP.CD	Greenland	GRL	19004.00345	
GDP per capita (current US$)	NY.GDP.PCAP.CD	Grenada	GRD	5154.117875	7499.517635
GDP per capita (current US$)	NY.GDP.PCAP.CD	Guam	GUM		
GDP per capita (current US$)	NY.GDP.PCAP.CD	Guatemala	GTM	1716.685342	2873.077445
GDP per capita (current US$)	NY.GDP.PCAP.CD	Guinea	GIN	358.9629091	474.4691453
GDP per capita (current US$)	NY.GDP.PCAP.CD	Guinea-Bissau	GNB	173.6626946	551.3316137
GDP per capita (current US$)	NY.GDP.PCAP.CD	Guyana	GUY	972.1278856	2994.445312
GDP per capita (current US$)	NY.GDP.PCAP.CD	Haiti	HTI	423.8688942	663.9062502
GDP per capita (current US$)	NY.GDP.PCAP.CD	Heavily indebted poor countries (HIPC)	HPC	291.7146398	687.3887261
GDP per capita (current US$)	NY.GDP.PCAP.CD	High income	HIC	25195.23473	38254.92832
GDP per capita (current US$)	NY.GDP.PCAP.CD	High income: nonOECD	NOC	14950.50068	24543.01126
GDP per capita (current US$)	NY.GDP.PCAP.CD	High income: OECD	OEC	25993.30892	39511.67534
